prdt_type,brand,milestone,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt,cust_segment,response_rate_percentage,sales_per_mailed
Prdt-2,B,15 Months,Control,OCTOBER,2519,352,10,2385.49,NVIPC650-EG SV Rec,2.840909090909091,6.776960227272727
Prdt-2,B,15 Months,Targeted,OCTOBER,22688,3376,81,17594.43,NVIPC650-EG SV Rec,2.3992890995260665,5.211620260663508
Prdt-2,B,15 Months,Control,OCTOBER,1868,310,2,187.95,NVIPC651-TX/NV/CA,0.6451612903225806,0.6062903225806451
Prdt-2,B,15 Months,Targeted,OCTOBER,16832,2885,55,8471.78,NVIPC651-TX/NV/CA,1.9064124783362217,2.9364922010398615
Prdt-2,B,18 Months,Control,OCTOBER,2995,358,10,1922.44,NVIPC640-EG SV Rec,2.793296089385475,5.369944134078213
Prdt-2,B,18 Months,Control,OCTOBER,2995,329,9,1697.69,NVIPC640-EG SV Rec,2.735562310030395,5.160151975683891
Prdt-2,B,18 Months,Targeted,OCTOBER,26978,3180,72,14350.28,NVIPC640-EG SV Rec,2.2641509433962264,4.512666666666667
Prdt-2,B,18 Months,Targeted,OCTOBER,26978,3256,72,15039.62,NVIPC640-EG SV Rec,2.211302211302211,4.619047911547912
Prdt-2,B,18 Months,Control,OCTOBER,1543,202,5,1041.9,NVIPC644-EG MV Rec,2.4752475247524752,5.157920792079208
Prdt-2,B,18 Months,Control,OCTOBER,1543,196,8,2393.82,NVIPC644-EG MV Rec,4.081632653061225,12.213367346938776
Prdt-2,B,18 Months,Targeted,OCTOBER,13909,1876,37,11911.1,NVIPC644-EG MV Rec,1.9722814498933903,6.349200426439233
Prdt-2,B,18 Months,Targeted,OCTOBER,13909,1825,51,17978.96,NVIPC644-EG MV Rec,2.7945205479452055,9.85148493150685
Prdt-2,B,18 Months,Control,OCTOBER,1620,214,5,1222.67,NVIPC645-EG MV Rec,2.336448598130841,5.713411214953271
Prdt-2,B,18 Months,Control,OCTOBER,1620,198,3,1491.39,NVIPC645-EG MV Rec,1.5151515151515151,7.532272727272728
Prdt-2,B,18 Months,Targeted,OCTOBER,14598,1854,38,8394.31,NVIPC645-EG MV Rec,2.0496224379719528,4.527675296655879
Prdt-2,B,18 Months,Targeted,OCTOBER,14598,1912,35,11290.05,NVIPC645-EG MV Rec,1.8305439330543933,5.904837866108786
Prdt-2,B,18 Months,Control,OCTOBER,732,81,0,0.0,NVIPC646-TX/NV EG,0.0,0.0
Prdt-2,B,18 Months,Control,OCTOBER,732,81,2,541.28,NVIPC646-TX/NV EG,2.4691358024691357,6.682469135802469
Prdt-2,B,18 Months,Targeted,OCTOBER,6607,811,9,2314.58,NVIPC646-TX/NV EG,1.1097410604192355,2.8539827373612825
Prdt-2,B,18 Months,Targeted,OCTOBER,6607,805,10,2577.92,NVIPC646-TX/NV EG,1.2422360248447204,3.202385093167702
Prdt-2,B,18 Months,Control,OCTOBER,408,53,1,138.0,NVIPC647-CA EG MV,1.8867924528301887,2.6037735849056602
Prdt-2,B,18 Months,Control,OCTOBER,408,47,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,18 Months,Targeted,OCTOBER,3686,500,3,648.62,NVIPC647-CA EG MV,0.6,1.29724
Prdt-2,B,18 Months,Targeted,OCTOBER,3686,516,12,4159.53,NVIPC647-CA EG MV,2.3255813953488373,8.06110465116279
Prdt-2,B,18 Months,Control,OCTOBER,2519,306,5,693.48,NVIPC650-EG SV Rec,1.6339869281045754,2.2662745098039214
Prdt-2,B,18 Months,Control,OCTOBER,2519,296,7,1624.41,NVIPC650-EG SV Rec,2.364864864864865,5.487871621621622
Prdt-2,B,18 Months,Targeted,OCTOBER,22688,2739,56,11868.64,NVIPC650-EG SV Rec,2.044541803577948,4.333201898503103
Prdt-2,B,18 Months,Targeted,OCTOBER,22688,2709,46,10108.28,NVIPC650-EG SV Rec,1.6980435585086748,3.731369509043928
Prdt-2,B,18 Months,Control,OCTOBER,1868,210,4,645.22,NVIPC651-TX/NV/CA,1.9047619047619049,3.072476190476191
Prdt-2,B,18 Months,Control,OCTOBER,1868,227,7,829.01,NVIPC651-TX/NV/CA,3.0837004405286343,3.6520264317180615
Prdt-2,B,18 Months,Targeted,OCTOBER,16832,1996,30,6707.7,NVIPC651-TX/NV/CA,1.503006012024048,3.360571142284569
Prdt-2,B,18 Months,Targeted,OCTOBER,16832,2017,37,7347.58,NVIPC651-TX/NV/CA,1.8344075359444718,3.6428259791769957
Prdt-2,B,21 Months,Control,OCTOBER,2995,401,6,1235.26,NVIPC640-EG SV Rec,1.4962593516209477,3.080448877805486
Prdt-2,B,21 Months,Targeted,OCTOBER,26978,3874,71,14503.83,NVIPC640-EG SV Rec,1.8327310273618997,3.7438900361383585
Prdt-2,B,21 Months,Control,OCTOBER,1543,177,2,403.27,NVIPC644-EG MV Rec,1.1299435028248588,2.2783615819209038
Prdt-2,B,21 Months,Targeted,OCTOBER,13909,1686,27,7788.95,NVIPC644-EG MV Rec,1.601423487544484,4.619780545670225
Prdt-2,B,21 Months,Control,OCTOBER,1620,186,6,1825.18,NVIPC645-EG MV Rec,3.225806451612903,9.812795698924731
Prdt-2,B,21 Months,Targeted,OCTOBER,14598,1958,34,9806.67,NVIPC645-EG MV Rec,1.7364657814096014,5.0085137895812055
Prdt-2,B,21 Months,Control,OCTOBER,732,110,2,895.26,NVIPC646-TX/NV EG,1.8181818181818181,8.138727272727273
Prdt-2,B,21 Months,Targeted,OCTOBER,6607,933,17,5266.71,NVIPC646-TX/NV EG,1.822079314040729,5.64491961414791
Prdt-2,B,21 Months,Control,OCTOBER,408,57,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,21 Months,Targeted,OCTOBER,3686,441,5,1355.96,NVIPC647-CA EG MV,1.1337868480725624,3.0747392290249436
Prdt-2,B,21 Months,Control,OCTOBER,2519,334,2,397.96,NVIPC650-EG SV Rec,0.5988023952095809,1.1914970059880239
Prdt-2,B,21 Months,Targeted,OCTOBER,22688,2898,55,12992.11,NVIPC650-EG SV Rec,1.8978605935127675,4.483129744651484
Prdt-2,B,21 Months,Control,OCTOBER,1868,288,5,1028.93,NVIPC651-TX/NV/CA,1.7361111111111112,3.5726736111111115
Prdt-2,B,21 Months,Targeted,OCTOBER,16832,2515,31,6555.57,NVIPC651-TX/NV/CA,1.2326043737574552,2.6065884691848904
Prdt-2,B,24 Months,Control,OCTOBER,2995,276,6,1870.92,NVIPC640-EG SV Rec,2.1739130434782608,6.778695652173913
Prdt-2,B,24 Months,Control,OCTOBER,2995,359,4,1200.85,NVIPC640-EG SV Rec,1.1142061281337048,3.344986072423398
Prdt-2,B,24 Months,Targeted,OCTOBER,26978,3078,54,12054.4,NVIPC640-EG SV Rec,1.7543859649122806,3.916309291747888
Prdt-2,B,24 Months,Targeted,OCTOBER,26978,2460,40,8578.35,NVIPC640-EG SV Rec,1.6260162601626018,3.4871341463414636
Prdt-2,B,24 Months,Control,OCTOBER,1543,145,7,2451.4,NVIPC644-EG MV Rec,4.827586206896552,16.906206896551726
Prdt-2,B,24 Months,Control,OCTOBER,1543,201,5,824.0,NVIPC644-EG MV Rec,2.4875621890547266,4.099502487562189
Prdt-2,B,24 Months,Targeted,OCTOBER,13909,1693,37,12931.4,NVIPC644-EG MV Rec,2.1854695806261075,7.638157117542823
Prdt-2,B,24 Months,Targeted,OCTOBER,13909,1348,20,11121.72,NVIPC644-EG MV Rec,1.483679525222552,8.25053412462908
Prdt-2,B,24 Months,Control,OCTOBER,1620,173,1,543.95,NVIPC645-EG MV Rec,0.5780346820809248,3.144219653179191
Prdt-2,B,24 Months,Control,OCTOBER,1620,199,2,324.9,NVIPC645-EG MV Rec,1.0050251256281406,1.6326633165829145
Prdt-2,B,24 Months,Targeted,OCTOBER,14598,1702,43,11676.03,NVIPC645-EG MV Rec,2.526439482961222,6.8601821386604
Prdt-2,B,24 Months,Targeted,OCTOBER,14598,1437,49,15541.65,NVIPC645-EG MV Rec,3.409881697981907,10.815344467640918
Prdt-2,B,24 Months,Control,OCTOBER,732,78,1,285.99,NVIPC646-TX/NV EG,1.282051282051282,3.6665384615384617
Prdt-2,B,24 Months,Control,OCTOBER,732,73,2,797.92,NVIPC646-TX/NV EG,2.73972602739726,10.930410958904108
Prdt-2,B,24 Months,Targeted,OCTOBER,6607,708,17,6360.81,NVIPC646-TX/NV EG,2.401129943502825,8.984194915254237
Prdt-2,B,24 Months,Targeted,OCTOBER,6607,735,16,5738.81,NVIPC646-TX/NV EG,2.1768707482993195,7.807904761904762
Prdt-2,B,24 Months,Control,OCTOBER,408,26,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,24 Months,Control,OCTOBER,408,36,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,24 Months,Targeted,OCTOBER,3686,282,3,624.76,NVIPC647-CA EG MV,1.0638297872340425,2.2154609929078015
Prdt-2,B,24 Months,Targeted,OCTOBER,3686,260,2,625.95,NVIPC647-CA EG MV,0.7692307692307693,2.4075
Prdt-2,B,24 Months,Control,OCTOBER,2519,247,5,1803.32,NVIPC650-EG SV Rec,2.0242914979757085,7.300890688259109
Prdt-2,B,24 Months,Control,OCTOBER,2519,329,7,935.88,NVIPC650-EG SV Rec,2.127659574468085,2.8446200607902736
Prdt-2,B,24 Months,Targeted,OCTOBER,22688,2151,25,5697.93,NVIPC650-EG SV Rec,1.1622501162250116,2.6489679218967925
Prdt-2,B,24 Months,Targeted,OCTOBER,22688,3147,57,13949.05,NVIPC650-EG SV Rec,1.811248808388942,4.432491261518907
Prdt-2,B,24 Months,Control,OCTOBER,1868,180,3,587.9,NVIPC651-TX/NV/CA,1.6666666666666667,3.266111111111111
Prdt-2,B,24 Months,Control,OCTOBER,1868,172,4,478.27,NVIPC651-TX/NV/CA,2.3255813953488373,2.7806395348837207
Prdt-2,B,24 Months,Targeted,OCTOBER,16832,1541,22,4851.59,NVIPC651-TX/NV/CA,1.427644386761843,3.1483387410772226
Prdt-2,B,24 Months,Targeted,OCTOBER,16832,1474,17,4924.18,NVIPC651-TX/NV/CA,1.1533242876526457,3.340691994572592
Prdt-2,B,27 Months,Control,OCTOBER,2995,330,7,1348.81,NVIPC640-EG SV Rec,2.1212121212121215,4.08730303030303
Prdt-2,B,27 Months,Targeted,OCTOBER,26978,3020,64,13438.27,NVIPC640-EG SV Rec,2.119205298013245,4.449758278145696
Prdt-2,B,27 Months,Control,OCTOBER,1543,189,1,168.96,NVIPC644-EG MV Rec,0.5291005291005291,0.893968253968254
Prdt-2,B,27 Months,Targeted,OCTOBER,13909,1418,32,11043.9,NVIPC644-EG MV Rec,2.2566995768688294,7.78836389280677
Prdt-2,B,27 Months,Control,OCTOBER,1620,176,3,1261.52,NVIPC645-EG MV Rec,1.7045454545454544,7.167727272727273
Prdt-2,B,27 Months,Targeted,OCTOBER,14598,1421,26,9047.92,NVIPC645-EG MV Rec,1.8296973961998593,6.3672906403940885
Prdt-2,B,27 Months,Control,OCTOBER,732,88,2,135.9,NVIPC646-TX/NV EG,2.272727272727273,1.544318181818182
Prdt-2,B,27 Months,Targeted,OCTOBER,6607,661,14,4114.09,NVIPC646-TX/NV EG,2.118003025718608,6.2240393343419065
Prdt-2,B,27 Months,Control,OCTOBER,408,34,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,27 Months,Targeted,OCTOBER,3686,271,0,0.0,NVIPC647-CA EG MV,0.0,0.0
Prdt-2,B,27 Months,Control,OCTOBER,2519,296,3,1446.86,NVIPC650-EG SV Rec,1.0135135135135136,4.8880405405405405
Prdt-2,B,27 Months,Targeted,OCTOBER,22688,2540,34,9302.22,NVIPC650-EG SV Rec,1.3385826771653544,3.6622913385826767
Prdt-2,B,27 Months,Control,OCTOBER,1868,172,1,197.46,NVIPC651-TX/NV/CA,0.5813953488372093,1.1480232558139536
Prdt-2,B,27 Months,Targeted,OCTOBER,16832,1680,13,2804.01,NVIPC651-TX/NV/CA,0.7738095238095238,1.6690535714285715
Prdt-2,C,12 Months,Targeted,APRIL,1473,1473,69,18521.24,Recall12EGExamOnly,4.684317718940937,12.573822131704006
Prdt-2,C,12 Months,Control,APRIL,164,164,3,935.98,Recall12EGExamOnlyControl,1.8292682926829267,5.707195121951219
Prdt-2,C,15 Months,Targeted,APRIL,1112,1112,33,8242.53,Recall15EGExamOnly,2.9676258992805753,7.412347122302159
Prdt-2,C,15 Months,Control,APRIL,123,123,3,918.0,Recall15EGExamOnlyControl,2.4390243902439024,7.463414634146342
Prdt-2,C,18 Months,Targeted,APRIL,1652,1652,37,10068.4,Recall18EGExamOnly,2.2397094430992737,6.094673123486682
Prdt-2,C,18 Months,Control,APRIL,184,184,6,1135.37,Recall18EGExamOnlyControl,3.260869565217391,6.170489130434782
Prdt-2,C,21 Months,Targeted,APRIL,1403,1403,27,9176.41,Recall21EGExamOnly,1.924447612259444,6.540563079116179
Prdt-2,C,21 Months,Control,APRIL,156,156,5,1208.49,Recall21EGExamOnlyControl,3.205128205128205,7.746730769230769
Prdt-2,C,24 Months,Targeted,APRIL,1405,1405,54,15283.93,Recall24EGExamOnly,3.8434163701067616,10.878241992882563
Prdt-2,C,24 Months,Control,APRIL,156,156,1,366.85,Recall24EGExamOnlyControl,0.641025641025641,2.3516025641025644
Prdt-2,C,12 Months,Control,DECEMBER,1502,282,22,5698.35,NVIPC764-Recall-CG,7.801418439716312,20.20691489361702
Prdt-2,C,12 Months,Targeted,DECEMBER,13535,2624,202,53860.61,NVIPC764-Recall-TG,7.698170731707317,20.526147103658538
Prdt-2,C,15 Months,Control,DECEMBER,1502,200,1,122.0,NVIPC764-Recall-CG,0.5,0.61
Prdt-2,C,15 Months,Targeted,DECEMBER,13535,1803,73,20330.03,NVIPC764-Recall-TG,4.048807542983916,11.275668330560176
Prdt-2,C,18 Months,Control,DECEMBER,1502,169,3,1084.2,NVIPC764-Recall-CG,1.7751479289940828,6.415384615384616
Prdt-2,C,18 Months,Targeted,DECEMBER,13535,1621,43,12532.71,NVIPC764-Recall-TG,2.652683528685996,7.7314682294879695
Prdt-2,C,21 Months,Control,DECEMBER,1502,209,7,1875.77,NVIPC764-Recall-CG,3.349282296650718,8.974976076555023
Prdt-2,C,21 Months,Targeted,DECEMBER,13535,1916,50,13520.22,NVIPC764-Recall-TG,2.6096033402922756,7.056482254697285
Prdt-2,C,24 Months,Control,DECEMBER,1502,229,11,3323.61,NVIPC764-Recall-CG,4.8034934497816595,14.513580786026202
Prdt-2,C,24 Months,Targeted,DECEMBER,13535,1934,109,32144.02,NVIPC764-Recall-TG,5.635987590486039,16.620486039296793
Prdt-2,C,27 Months,Control,DECEMBER,1502,205,8,1964.79,NVIPC764-Recall-CG,3.902439024390244,9.584341463414633
Prdt-2,C,27 Months,Targeted,DECEMBER,13535,1745,64,16065.3,NVIPC764-Recall-TG,3.6676217765042978,9.20647564469914
Prdt-2,C,12 Months,Control,JANUARY,1403,250,8,1723.74,NVIPC764-Recall-CG,3.2,6.89496
Prdt-2,C,12 Months,Targeted,JANUARY,12651,2231,99,26701.45,NVIPC764-Recall-TG,4.437471985656656,11.968377409233527
Prdt-2,C,15 Months,Control,JANUARY,1403,185,4,1552.57,NVIPC764-Recall-CG,2.1621621621621623,8.39227027027027
Prdt-2,C,15 Months,Targeted,JANUARY,12651,1693,46,13790.27,NVIPC764-Recall-TG,2.7170702894270526,8.145463673951566
Prdt-2,C,18 Months,Control,JANUARY,1403,183,6,1316.6,NVIPC764-Recall-CG,3.278688524590164,7.194535519125682
Prdt-2,C,18 Months,Targeted,JANUARY,12651,1601,46,11385.33,NVIPC764-Recall-TG,2.873204247345409,7.1113866333541536
Prdt-2,C,21 Months,Control,JANUARY,1403,206,4,985.85,NVIPC764-Recall-CG,1.9417475728155338,4.785679611650486
Prdt-2,C,21 Months,Targeted,JANUARY,12651,1726,61,19713.44,NVIPC764-Recall-TG,3.5341830822711473,11.421460023174971
Prdt-2,C,24 Months,Control,JANUARY,1403,186,7,2019.34,NVIPC764-Recall-CG,3.763440860215054,10.856666666666666
Prdt-2,C,24 Months,Targeted,JANUARY,12651,1736,58,14789.79,NVIPC764-Recall-TG,3.3410138248847927,8.519464285714287
Prdt-2,C,27 Months,Control,JANUARY,1403,215,7,2166.2,NVIPC764-Recall-CG,3.255813953488372,10.075348837209301
Prdt-2,C,27 Months,Targeted,JANUARY,12651,1952,48,15169.51,NVIPC764-Recall-TG,2.459016393442623,7.771265368852459
Prdt-2,C,12 Months,Targeted,JULY,1525,1525,74,19407.8,Recall12EGExamOnly,4.852459016393443,12.726426229508196
Prdt-2,C,12 Months,Control,JULY,169,169,4,867.5,Recall12EGExamOnlyControl,2.366863905325444,5.133136094674557
Prdt-2,C,15 Months,Targeted,JULY,1416,1416,37,11473.05,Recall15EGExamOnly,2.6129943502824857,8.102436440677966
Prdt-2,C,15 Months,Control,JULY,157,157,3,391.79,Recall15EGExamOnlyControl,1.910828025477707,2.4954777070063696
Prdt-2,C,18 Months,Targeted,JULY,1085,1085,26,5510.29,Recall18EGExamOnly,2.3963133640553,5.078608294930875
Prdt-2,C,18 Months,Control,JULY,121,121,4,738.53,Recall18EGExamOnlyControl,3.3057851239669422,6.103553719008264
Prdt-2,C,21 Months,Targeted,JULY,1619,1619,36,12290.89,Recall21EGExamOnly,2.2235948116121063,7.5916553428041995
Prdt-2,C,21 Months,Control,JULY,180,180,3,825.45,Recall21EGExamOnlyControl,1.6666666666666667,4.585833333333333
Prdt-2,C,24 Months,Targeted,JULY,1409,1409,49,15100.45,Recall24EGExamOnly,3.47764371894961,10.717139815471967
Prdt-2,C,24 Months,Control,JULY,157,157,6,1256.65,Recall24EGExamOnlyControl,3.821656050955414,8.004140127388535
Prdt-2,C,12 Months,Targeted,JUNE,1276,1276,67,19642.05,Recall12EGExamOnly,5.2507836990595615,15.393456112852665
Prdt-2,C,12 Months,Control,JUNE,142,142,8,2773.06,Recall12EGExamOnlyControl,5.633802816901409,19.528591549295776
Prdt-2,C,15 Months,Targeted,JUNE,1414,1414,25,7338.95,Recall15EGExamOnly,1.768033946251768,5.190205091937765
Prdt-2,C,15 Months,Control,JUNE,157,157,2,803.75,Recall15EGExamOnlyControl,1.2738853503184715,5.119426751592357
Prdt-2,C,18 Months,Targeted,JUNE,966,966,27,8172.3,Recall18EGExamOnly,2.7950310559006213,8.459937888198757
Prdt-2,C,18 Months,Control,JUNE,107,107,2,727.0,Recall18EGExamOnlyControl,1.8691588785046727,6.794392523364486
Prdt-2,C,21 Months,Targeted,JUNE,1458,1458,31,8491.91,Recall21EGExamOnly,2.1262002743484225,5.824355281207133
Prdt-2,C,21 Months,Control,JUNE,162,162,3,889.99,Recall21EGExamOnlyControl,1.8518518518518516,5.4937654320987654
Prdt-2,C,24 Months,Targeted,JUNE,1462,1462,43,13484.3,Recall24EGExamOnly,2.941176470588235,9.223187414500684
Prdt-2,C,24 Months,Control,JUNE,162,162,4,1016.54,Recall24EGExamOnlyControl,2.4691358024691357,6.274938271604938
Prdt-2,C,27 Months,Targeted,JUNE,1593,1593,40,10866.66,Recall27EGExamOnly,2.5109855618330195,6.8215065913371
Prdt-2,C,27 Months,Control,JUNE,177,177,3,984.0,Recall27EGExamOnlyControl,1.694915254237288,5.559322033898305
Prdt-2,C,12 Months,Targeted,MAY,1661,1661,60,17906.93,Recall12EGExamOnly,3.6122817579771227,10.780812763395545
Prdt-2,C,12 Months,Control,MAY,184,184,7,2247.38,Recall12EGExamOnlyControl,3.804347826086957,12.214021739130436
Prdt-2,C,15 Months,Targeted,MAY,1270,1270,33,7741.2,Recall15EGExamOnly,2.5984251968503935,6.095433070866141
Prdt-2,C,15 Months,Control,MAY,141,141,3,1255.6,Recall15EGExamOnlyControl,2.127659574468085,8.904964539007091
Prdt-2,C,18 Months,Targeted,MAY,1010,1010,25,6063.58,Recall18EGExamOnly,2.4752475247524752,6.003544554455446
Prdt-2,C,18 Months,Control,MAY,112,112,5,1892.79,Recall18EGExamOnlyControl,4.464285714285714,16.899910714285713
Prdt-2,C,21 Months,Targeted,MAY,1469,1469,40,10468.16,Recall21EGExamOnly,2.722940776038121,7.126044928522805
Prdt-2,C,21 Months,Control,MAY,163,163,1,293.6,Recall21EGExamOnlyControl,0.6134969325153374,1.8012269938650307
Prdt-2,C,24 Months,Targeted,MAY,1363,1363,44,13280.59,Recall24EGExamOnly,3.2281731474688184,9.743646368305209
Prdt-2,C,24 Months,Control,MAY,151,151,3,1437.5,Recall24EGExamOnlyControl,1.9867549668874174,9.519867549668874
Prdt-2,C,27 Months,Targeted,MAY,1423,1423,22,7685.59,Recall27EGExamOnly,1.5460295151089247,5.400976809557274
Prdt-2,C,27 Months,Control,MAY,158,158,4,588.86,Recall27EGExamOnlyControl,2.5316455696202533,3.726962025316456
Prdt-2,C,12 Months,Control,NOVEMBER,1376,250,11,3247.57,NVIPC764-Recall-CG,4.3999999999999995,12.99028
Prdt-2,C,12 Months,Targeted,NOVEMBER,12434,2199,102,29049.86,NVIPC764-Recall-TG,4.638472032742155,13.210486584811278
Prdt-2,C,15 Months,Control,NOVEMBER,1376,213,10,2996.96,NVIPC764-Recall-CG,4.694835680751173,14.070234741784038
Prdt-2,C,15 Months,Targeted,NOVEMBER,12434,1837,48,15162.25,NVIPC764-Recall-TG,2.6129559063690797,8.253810560696788
Prdt-2,C,18 Months,Control,NOVEMBER,1376,164,4,868.73,NVIPC764-Recall-CG,2.4390243902439024,5.297134146341463
Prdt-2,C,18 Months,Targeted,NOVEMBER,12434,1672,35,12178.64,NVIPC764-Recall-TG,2.0933014354066986,7.283875598086124
Prdt-2,C,21 Months,Control,NOVEMBER,1376,188,8,2671.12,NVIPC764-Recall-CG,4.25531914893617,14.208085106382978
Prdt-2,C,21 Months,Targeted,NOVEMBER,12434,1733,28,7184.47,NVIPC764-Recall-TG,1.6156953260242353,4.145683785343335
Prdt-2,C,24 Months,Control,NOVEMBER,1376,166,8,1628.98,NVIPC764-Recall-CG,4.819277108433735,9.813132530120482
Prdt-2,C,24 Months,Targeted,NOVEMBER,12434,1518,70,22301.62,NVIPC764-Recall-TG,4.61133069828722,14.691449275362318
Prdt-2,C,27 Months,Control,NOVEMBER,1376,205,7,1672.5,NVIPC764-Recall-CG,3.414634146341464,8.158536585365853
Prdt-2,C,27 Months,Targeted,NOVEMBER,12434,1762,39,10414.43,NVIPC764-Recall-TG,2.213393870601589,5.910573212258797
Prdt-2,C,12 Months,Targeted,OCTOBER,11266,2329,148,43821.12,NVIPC119-Combined-TG,6.354658651781881,18.81542292829541
Prdt-2,C,12 Months,Control,OCTOBER,1250,273,14,5201.92,NVIPC119-Recall-CG,5.128205128205128,19.054652014652014
Prdt-2,C,15 Months,Targeted,OCTOBER,11266,1687,45,11697.46,NVIPC119-Combined-TG,2.667457024303497,6.93388263189093
Prdt-2,C,15 Months,Control,OCTOBER,1250,180,3,418.5,NVIPC119-Recall-CG,1.6666666666666667,2.325
Prdt-2,C,18 Months,Targeted,OCTOBER,11266,1776,25,7633.94,NVIPC119-Combined-TG,1.4076576576576576,4.298389639639639
Prdt-2,C,18 Months,Control,OCTOBER,1250,207,3,872.88,NVIPC119-Recall-CG,1.4492753623188406,4.216811594202898
Prdt-2,C,21 Months,Targeted,OCTOBER,11266,1693,32,8764.25,NVIPC119-Combined-TG,1.8901358535144714,5.176757235676314
Prdt-2,C,21 Months,Control,OCTOBER,1250,196,5,572.95,NVIPC119-Recall-CG,2.5510204081632653,2.9232142857142858
Prdt-2,C,24 Months,Targeted,OCTOBER,11266,1798,36,11525.62,NVIPC119-Combined-TG,2.0022246941045605,6.410244716351502
Prdt-2,C,24 Months,Control,OCTOBER,1250,181,2,436.27,NVIPC119-Recall-CG,1.1049723756906076,2.410331491712707
Prdt-2,C,27 Months,Targeted,OCTOBER,11266,219,5,1379.99,NVIPC119-Combined-TG,2.28310502283105,6.301324200913242
Prdt-2,C,27 Months,Control,OCTOBER,1250,25,0,0.0,NVIPC119-Recall-CG,0.0,0.0
Prdt-2,D,12 Months,Targeted,APRIL,1531,1531,63,12430.85,EGRecall12Exam,4.11495754408883,8.119431743958197
Prdt-2,D,12 Months,Control,APRIL,170,170,7,2326.37,EGRecall12ExamControl,4.117647058823529,13.684529411764705
Prdt-2,D,12 Months,Targeted,APRIL,507,507,18,3675.03,EGRecall12Promo,3.5502958579881656,7.248579881656805
Prdt-2,D,12 Months,Control,APRIL,56,56,2,570.98,EGRecall12PromoControl,3.571428571428571,10.196071428571429
Prdt-2,D,15 Months,Targeted,APRIL,1058,1058,40,11673.26,EGRecall15Exam,3.780718336483932,11.033327032136105
Prdt-2,D,15 Months,Control,APRIL,118,118,2,477.95,EGRecall15ExamControl,1.694915254237288,4.050423728813559
Prdt-2,D,15 Months,Targeted,APRIL,318,318,6,1446.84,EGRecall15Promo,1.8867924528301887,4.549811320754717
Prdt-2,D,15 Months,Control,APRIL,35,35,1,615.88,EGRecall15PromoControl,2.857142857142857,17.59657142857143
Prdt-2,D,18 Months,Targeted,APRIL,1628,1628,41,12509.6,EGRecall18Exam,2.5184275184275187,7.684029484029484
Prdt-2,D,18 Months,Control,APRIL,181,181,1,229.0,EGRecall18ExamControl,0.5524861878453038,1.2651933701657458
Prdt-2,D,18 Months,Targeted,APRIL,446,446,7,2317.45,EGRecall18Promo,1.5695067264573992,5.196076233183856
Prdt-2,D,18 Months,Control,APRIL,49,49,0,0.0,EGRecall18PromoControl,0.0,0.0
Prdt-2,D,21 Months,Targeted,APRIL,1624,1624,42,12146.14,EGRecall21Exam,2.586206896551724,7.4791502463054185
Prdt-2,D,21 Months,Control,APRIL,180,180,3,1033.43,EGRecall21ExamControl,1.6666666666666667,5.741277777777778
Prdt-2,D,21 Months,Targeted,APRIL,486,486,15,3499.65,EGRecall21Promo,3.0864197530864197,7.200925925925926
Prdt-2,D,21 Months,Control,APRIL,54,54,1,132.0,EGRecall21PromoControl,1.8518518518518516,2.4444444444444446
Prdt-2,D,24 Months,Targeted,APRIL,1518,1518,50,17059.72,EGRecall24Exam,3.293807641633729,11.23828722002635
Prdt-2,D,24 Months,Control,APRIL,169,169,6,1530.91,EGRecall24ExamControl,3.5502958579881656,9.058639053254439
Prdt-2,D,24 Months,Targeted,APRIL,460,460,17,6128.28,EGRecall24Promo,3.6956521739130435,13.322347826086956
Prdt-2,D,24 Months,Control,APRIL,51,51,1,314.98,EGRecall24PromoControl,1.9607843137254901,6.17607843137255
Prdt-2,D,12 Months,Targeted,AUGUST,2627,2627,94,24228.22,EGRecall12Exam,3.578226113437381,9.222771221926152
Prdt-2,D,12 Months,Control,AUGUST,292,292,8,2451.66,EGRecall12ExamControl,2.73972602739726,8.396095890410958
